streamer_name,vod_id,target_offset,review_label,training_label,review_notes,source_run,dataset_index,score,twitch_url
stableronaldo,2809091239,2552,positive,1,funny reaction,stableronaldo,6605,0.7902103662490845,https://www.twitch.tv/videos/2809091239?t=0h42m32s
stableronaldo,2809091239,4001,hard_negative,0,,stableronaldo,6615,0.7602359056472778,https://www.twitch.tv/videos/2809091239?t=1h6m41s
stableronaldo,2809091239,9271,positive,1,chat spamming because of goal in the game great clip for reactions,stableronaldo,6629,0.7544439435005188,https://www.twitch.tv/videos/2809091239?t=2h34m31s
stableronaldo,2809091239,20189,positive,1,RT emote spam situational clip,stableronaldo,6595,0.76213538646698,https://www.twitch.tv/videos/2809091239?t=5h36m29s
stableronaldo,2809091239,27272,hard_negative,0,end of stream spam,stableronaldo,6609,0.7539055347442627,https://www.twitch.tv/videos/2809091239?t=7h34m32s
stableronaldo,2810645607,413,uncertain,,start of stream spam,stableronaldo,6992,0.7558609247207642,https://www.twitch.tv/videos/2810645607?t=0h6m53s
stableronaldo,2810645607,1110,positive,1,gg emote spam good clip,stableronaldo,6956,0.7685860395431519,https://www.twitch.tv/videos/2810645607?t=0h18m30s
stableronaldo,2810645607,1250,uncertain,,not that funny but not a bad clip,stableronaldo,6960,0.7608239054679871,https://www.twitch.tv/videos/2810645607?t=0h20m50s
stableronaldo,2810645607,5203,positive,1,funny emote reactions like dOntdoit,stableronaldo,6997,0.7600571513175964,https://www.twitch.tv/videos/2810645607?t=1h26m43s
stableronaldo,2810645607,26046,hard_negative,0,,stableronaldo,6988,0.7527278065681458,https://www.twitch.tv/videos/2810645607?t=7h14m6s
stableronaldo,2811446743,7933,positive,1,ron fncs reaction,stableronaldo,7094,0.7870339751243591,https://www.twitch.tv/videos/2811446743?t=2h12m13s
stableronaldo,2812274252,24499,hard_negative,0,chat spamming stabeBlue this is not a clip usually spammed at start of stream or end,stableronaldo,7337,0.757227897644043,https://www.twitch.tv/videos/2812274252?t=6h48m19s
stableronaldo,2813674429,1087,positive,1,Ron reacting to funny edit,stableronaldo,7877,0.8015246391296387,https://www.twitch.tv/videos/2813674429?t=0h18m7s
stableronaldo,2813674429,7479,uncertain,,,stableronaldo,7993,0.790878415107727,https://www.twitch.tv/videos/2813674429?t=2h4m39s
stableronaldo,2813674429,14064,positive,1,chat is laughing good clip,stableronaldo,7888,0.7586000561714172,https://www.twitch.tv/videos/2813674429?t=3h54m24s
stableronaldo,2813674429,16994,positive,1,funny ron reaction,stableronaldo,7905,0.7588483691215515,https://www.twitch.tv/videos/2813674429?t=4h43m14s
stableronaldo,2813674429,17402,positive,1,kai reaction,stableronaldo,7908,0.7846159338951111,https://www.twitch.tv/videos/2813674429?t=4h50m2s
stableronaldo,2813674429,17687,positive,1,Ouu spammed situational good,stableronaldo,7910,0.7616179585456848,https://www.twitch.tv/videos/2813674429?t=4h54m47s
stableronaldo,2813674429,17971,uncertain,,clip was not good but chat reaction was,stableronaldo,7912,0.7530139088630676,https://www.twitch.tv/videos/2813674429?t=4h59m31s
stableronaldo,2813674429,20405,hard_negative,0,chat was spamming 67 b/c someone said it definitely not clippable,stableronaldo,7919,0.7964711785316467,https://www.twitch.tv/videos/2813674429?t=5h40m5s
stableronaldo,2813674429,21485,positive,1,FOCUS emote spammed good reaction clip,stableronaldo,7923,0.7678439617156982,https://www.twitch.tv/videos/2813674429?t=5h58m5s
stableronaldo,2813674429,23573,uncertain,,,stableronaldo,7926,0.7612565159797668,https://www.twitch.tv/videos/2813674429?t=6h32m53s
stableronaldo,2813674429,23647,positive,1,kai reaction,stableronaldo,7927,0.7847089171409607,https://www.twitch.tv/videos/2813674429?t=6h34m7s
stableronaldo,2813674429,23833,positive,1,kai reaction,stableronaldo,7930,0.7780444025993347,https://www.twitch.tv/videos/2813674429?t=6h37m13s
stableronaldo,2813674429,23972,uncertain,,chat laughing at ron,stableronaldo,7931,0.7584072947502136,https://www.twitch.tv/videos/2813674429?t=6h39m32s
stableronaldo,2813674429,24163,uncertain,,RT is spammed but usually not a good clip,stableronaldo,7932,0.7532443404197693,https://www.twitch.tv/videos/2813674429?t=6h42m43s
stableronaldo,2813674429,24558,hard_negative,0,don't see a lot of spams,stableronaldo,7936,0.7746564745903015,https://www.twitch.tv/videos/2813674429?t=6h49m18s
stableronaldo,2813674429,24942,positive,1,good emote spam for chat,stableronaldo,7937,0.7529931664466858,https://www.twitch.tv/videos/2813674429?t=6h55m42s
stableronaldo,2813674429,27297,hard_negative,0,,stableronaldo,7944,0.7522164583206177,https://www.twitch.tv/videos/2813674429?t=7h34m57s
stableronaldo,2813674429,29162,positive,1,lots of HOLDS good reaction,stableronaldo,7950,0.775740385055542,https://www.twitch.tv/videos/2813674429?t=8h6m2s
stableronaldo,2813674429,29719,positive,1,reaction,stableronaldo,7953,0.7775083184242249,https://www.twitch.tv/videos/2813674429?t=8h15m19s
stableronaldo,2813674429,32428,positive,1,W diva spam good reaction clip to max,stableronaldo,7958,0.7668769955635071,https://www.twitch.tv/videos/2813674429?t=9h0m28s
stableronaldo,2813674429,33353,positive,1,jason celebrating getting into US,stableronaldo,7961,0.8028638958930969,https://www.twitch.tv/videos/2813674429?t=9h15m53s
stableronaldo,2813674429,38729,hard_negative,0,end of stream spam,stableronaldo,7977,0.7646072506904602,https://www.twitch.tv/videos/2813674429?t=10h45m29s
stableronaldo,2813674429,38759,hard_negative,0,end of stream spam,stableronaldo,7978,0.7489104866981506,https://www.twitch.tv/videos/2813674429?t=10h45m59s
stableronaldo,2815217488,1780,positive,1,good emote spams,stableronaldo,8244,0.7518525719642639,https://www.twitch.tv/videos/2815217488?t=0h29m40s
stableronaldo,2815217488,3064,uncertain,,,stableronaldo,8261,0.7510286569595337,https://www.twitch.tv/videos/2815217488?t=0h51m4s
stableronaldo,2815217488,3109,uncertain,,genly being spammed which is not bad but not a good clip,stableronaldo,8262,0.7503691911697388,https://www.twitch.tv/videos/2815217488?t=0h51m49s
stableronaldo,2815217488,5395,uncertain,,mmm emote spam could be a good clip this one was just not,stableronaldo,8273,0.7540415525436401,https://www.twitch.tv/videos/2815217488?t=1h29m55s
stableronaldo,2815217488,5401,hard_negative,0,ouu shii,stableronaldo,8274,0.7944673895835876,https://www.twitch.tv/videos/2815217488?t=1h30m1s
stableronaldo,2815217488,11804,hard_negative,0,chat spamming because of music,stableronaldo,8216,0.7803287506103516,https://www.twitch.tv/videos/2815217488?t=3h16m44s
stableronaldo,2815217488,13535,positive,1,W and LOL spam,stableronaldo,8221,0.7511370778083801,https://www.twitch.tv/videos/2815217488?t=3h45m35s
stableronaldo,2815217488,14785,uncertain,,audio was cut out,stableronaldo,8228,0.7715197205543518,https://www.twitch.tv/videos/2815217488?t=4h6m25s
stableronaldo,2815217488,18647,positive,1,good emote spam,stableronaldo,8247,0.7492597103118896,https://www.twitch.tv/videos/2815217488?t=5h10m47s
stableronaldo,2815217488,20118,uncertain,,RT is being spammed but usually this is not a clippable clip but not bad,stableronaldo,8253,0.7533140182495117,https://www.twitch.tv/videos/2815217488?t=5h35m18s
stableronaldo,2820999180,12387,positive,1,HAH emote spam,window-v2-harvest-seed0,14471,0.7829380631446838,https://www.twitch.tv/videos/2820999180?t=3h26m27s
stableronaldo,2820999180,28298,positive,1,RandomKid spam,window-v2-harvest-seed0,14502,0.7756620049476624,https://www.twitch.tv/videos/2820999180?t=7h51m38s
stableronaldo,2820999180,29466,positive,1,heart eyes emoji,window-v2-harvest-seed0,14505,0.797658383846283,https://www.twitch.tv/videos/2820999180?t=8h11m6s
stableronaldo,2820999180,60138,positive,1,,window-v2-harvest-seed0,14553,0.8204319477081299,https://www.twitch.tv/videos/2820999180?t=16h42m18s
stableronaldo,2826471779,4145,hard_negative,0,WW spam,window-v2-harvest-seed0,16537,0.7924291491508484,https://www.twitch.tv/videos/2826471779?t=1h9m5s
stableronaldo,2829640834,19074,positive,1,,window-v2-harvest-seed0,17323,0.8083494901657104,https://www.twitch.tv/videos/2829640834?t=5h17m54s
stableronaldo,2834696561,8852,hard_negative,0,,window-v2-harvest-seed0,18761,0.8067899942398071,https://www.twitch.tv/videos/2834696561?t=2h27m32s
stableronaldo,2835605801,16202,positive,1,PARDON? and LOL spams,window-v2-harvest-seed0,18986,0.7995321154594421,https://www.twitch.tv/videos/2835605801?t=4h30m2s
